record_id,title,year,stage,decision,criteria_codes,rationale,date
CAND-0184,"A Computational Biology Database Digest: Data, Data Analysis, and Data Management",2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0185,Advances in Teaching & Learning Day Abstracts 2003,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0186,A framework and review of customer outage costs: Integration and analysis of electric utility outage cost surveys,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0187,Ageing on the web: the role of the web in supporting aged services,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0188,"A GIS for the Assessment of the Spatio-Temporal Changes of the Kotychi Lagoon, Western Peloponnese, Greece",2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0189,A Meaning of 9/11: Failure in Race Relations at Home Has Led to a Failed US Foreign Policy Overseas,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0190,Antibiotic prescriptions in children.,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0191,Binary Star Research Using the MACHO Database,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0192,Computational physiology and the physiome project,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='review')",2026-07-05
CAND-0193,Current status of IAA (I Am Alive) system and IAA alliance,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='overview')",2026-07-05
CAND-0194,Customer satisfaction in anatomic pathology. A College of American Pathologists Q-Probes study of 3065 physician surveys from 94 laboratories.,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0195,Data mining,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='survey')",2026-07-05
CAND-0196,Data Mining: Opportunities and Challenges,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0197,"Dedication, yet uncertainty",2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0198,Developing a linked administrative database of health service utilisation by the aging population of Metropolitan Perth,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0199,Development of a LAN System for Textile Computer Integrated Manufacturing,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='state-of-the-art')",2026-07-05
CAND-0200,Diagnosis of Adrenal Insufficiency,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0201,Effect of NOM characteristics on brominated organics formation by ozonation,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0202,ERP System Acquisition: A Process Model and Results from an Austrian Survey,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0203,European joint program in construction IT - early experiences,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0204,Flavonoid Database Started by USDAʼs Agricultural Research Service,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0205,"Fresh Ideas, Perspectives, and Protocols Associated with Forest Inventory and Analysis Surveys: Graduate Reports, 1974 to July 2001",2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0206,From the Editor,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0207,Future trend on concurrency control in distributed database system design,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='state of the art')",2026-07-05
CAND-0208,Geographic Information System-Based Digital Catalog for Managing Subsurface Geotechnical and Geologic Data,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0209,GIS and Remote Sensing techniques for the assembly of a database characterising the spatio-temporal character of the South Australian continental shelf environments,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0210,Global cloud database from VIRS and MODIS for CERES,2003,automation,advance,search-string,"matches canonical string (term='cloud database', indicator='state-of-the-art')",2026-07-05
CAND-0211,GRAPHICAL INTERFACE FOR RURAL ROAD ACCESSIBILITY PLANNING,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0212,Grid Enabling Quantitative Social Science Datasets-A Scoping Study,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0213,Identification of New Eruptive Cataclysmic Variables toward the Galactic Bulge and Magellanic Clouds Using the OGLE‐II Database,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0214,Improving Geriatrics Training in Internal Medicine Residency Programs: Best Practices and Sustainable Solutions,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0215,Index-driven similarity search in metric spaces (Survey Article),2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0216,Instruction-driven wake-up mechanisms for Snoopy TAP controller,2003,automation,advance,search-string,"matches canonical string (term='htap', indicator='systematic')",2026-07-05
CAND-0217,Introducing HEAL,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='state-of-the-art')",2026-07-05
CAND-0218,Knowledge engineering in environmental sciences with IKBS: Application to Systematics of corals of the Mascarene Archipelago,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='overview')",2026-07-05
CAND-0219,Large Scale Variability Surveys from Venezuela: Orion OB1 and beyond,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0220,Long period variables detected by ISO in the Small Magellanic Cloud,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0221,LOWLAND WET GRASSLAND IN ENGLAND DISTRIBUTION OF THE RESOURCE,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0222,Main Frame of Contemporary Integrated Manufacture System,2003,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-0223,Management gaps analysis: a case study of groundwater resource management in New Zealand,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0224,Mass-losing pulsating stars and their circumstellar matter : observations and theory,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0225,Multicasting: an enabling technology,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0226,New Projects of the Minnesota Population Center: An Introduction,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0227,Old and Homeless: A Review and Survey of Older Adults Who Use Shelters in an Urban Setting,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0228,Overdose reports—an underutilized resource,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0229,Quasi-partitioning: a new paradigm for transaction execution in partitioned distributed database systems,2003,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-0230,Reducing the vulnerability of Pacific ACP states,2003,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='systematic')",2026-07-05
CAND-0231,Research Skills and the New Undergraduate,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0232,Spatial Data Integration for Low-Income Worker Accessibility Assessment: A Case Study of the Chicago Metropolitan Area,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0233,Teaching Evidence-Based Practice: Toward a New Paradigm for Social Work Education,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0234,Ten Benchmark Database Queries for Location-based Services,2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-0235,The Challenge of Declaring An Interethnic and/or International Identity in Postmorden in Societies,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0236,The Database State Machine Approach,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0237,The Impact of TQM Adoption on SME Financial Performance,2003,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-0238,THE RUSSIAN VIRTUAL OBSERVATORY: INFORMATION HUB,2003,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-0239,"The Setup and User Population Survey of a Dermatological Website Featured with Case Presentation, Review, Discussion and Self-Test",2003,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
